"","age","balance","day","duration","campaign","pdays","previous","y"
"16111",31,0,22,392,2,-1,0,"no"
"23096",34,4687,26,10,19,-1,0,"no"
"9305",53,0,5,285,2,-1,0,"no"
"33708",56,3391,21,243,1,-1,0,"yes"
"41251",58,1313,24,420,4,-1,0,"no"
"39677",51,2337,27,133,2,41,5,"no"
"17991",36,296,30,122,2,-1,0,"no"
"29294",26,15161,2,280,1,-1,0,"yes"
"5032",48,338,21,38,12,-1,0,"no"
"40985",56,616,13,293,2,105,2,"yes"
"34303",52,876,4,601,3,-1,0,"yes"
"25093",43,515,18,182,1,-1,0,"no"
"33722",29,2,21,379,5,-1,0,"yes"
"28256",30,-386,29,196,1,237,2,"no"
"7990",53,256,2,202,1,-1,0,"no"
"15022",49,80,17,123,1,-1,0,"no"
"30743",34,457,6,144,5,-1,0,"no"
"2285",34,1504,12,395,3,-1,0,"no"
"10453",52,-336,12,111,8,-1,0,"no"
"30242",43,587,5,11,6,231,9,"no"
"38160",47,1480,15,144,1,365,1,"no"
"18475",38,4392,31,32,2,-1,0,"no"
"19418",43,5926,6,685,2,-1,0,"no"
"5030",28,395,21,178,1,-1,0,"no"
"12384",56,382,27,244,2,-1,0,"no"
"35808",49,95,8,90,1,-1,0,"no"
"15989",35,8,22,56,3,-1,0,"no"
"1379",49,275,8,14,1,-1,0,"no"
"36672",34,-53,12,196,2,357,1,"no"
"7586",45,818,30,343,3,-1,0,"no"
"21746",47,497,19,135,3,-1,0,"no"
"9032",42,1037,5,271,1,-1,0,"no"
"21313",47,362,18,111,8,-1,0,"no"
"28322",40,351,29,338,1,254,3,"no"
"37347",44,-228,13,38,1,362,2,"no"
"2982",33,1613,14,565,1,-1,0,"no"
"22000",46,3547,20,395,6,-1,0,"no"
"11618",42,625,19,651,3,-1,0,"yes"
"24352",49,12226,17,96,2,-1,0,"no"
"1313",31,1315,8,156,1,-1,0,"no"
"13010",30,148,7,482,3,-1,0,"no"
"17075",44,233,25,161,7,-1,0,"no"
"36295",41,81,11,193,1,-1,0,"no"
"13860",42,367,10,563,1,-1,0,"no"
"19225",53,269,6,347,2,-1,0,"no"
"29964",60,2516,4,157,1,-1,0,"no"
"9044",48,3458,5,292,1,-1,0,"no"
"22594",38,316,22,101,4,-1,0,"no"
"13009",31,-407,7,230,1,-1,0,"no"
"44529",34,1313,12,176,1,21,6,"no"
"44597",28,2685,24,5,1,-1,0,"no"
"10658",43,0,16,46,1,-1,0,"no"
"30935",27,10,9,17,3,-1,0,"no"
"36495",46,2313,12,788,2,-1,0,"no"
"36902",36,74,12,198,2,-1,0,"no"
"44460",29,-197,6,47,1,-1,0,"no"
"16366",60,61,23,197,2,-1,0,"no"
"31025",44,2981,10,118,2,-1,0,"no"
"39836",40,1451,1,314,1,-1,0,"yes"
"28723",28,69,30,532,2,-1,0,"yes"
"9123",47,0,5,148,2,-1,0,"no"
"28028",28,102,28,321,2,-1,0,"no"
"37230",32,322,13,233,3,-1,0,"no"
"1557",40,23,8,179,5,-1,0,"no"
"37763",57,0,14,16,9,282,3,"no"
"11210",37,-224,18,332,2,-1,0,"no"
"24982",40,701,18,159,1,-1,0,"no"
"11736",26,-46,20,382,7,-1,0,"yes"
"3379",41,-306,15,500,1,-1,0,"yes"
"15295",43,624,18,400,6,-1,0,"no"
"36212",48,1080,11,197,2,-1,0,"no"
"8155",44,0,2,302,1,-1,0,"no"
"6143",33,810,27,133,1,-1,0,"no"
"30225",57,297,5,633,1,-1,0,"no"
"1722",37,34,9,144,3,-1,0,"no"
"28251",34,303,29,50,1,195,2,"no"
"31187",37,708,27,32,4,225,3,"no"
"38916",31,224,18,119,1,-1,0,"no"
"24008",37,261,29,301,4,-1,0,"no"
"10706",44,647,16,226,2,-1,0,"no"
"1929",32,4,9,179,2,-1,0,"no"
"12902",35,14,7,167,2,-1,0,"no"
"29904",41,548,4,149,1,250,1,"no"
"8415",43,463,3,268,1,-1,0,"no"
"2634",47,2466,13,142,2,-1,0,"no"
"40753",32,935,10,161,2,375,5,"yes"
"21468",49,4772,18,157,3,-1,0,"no"
"38568",44,-2,15,152,5,-1,0,"no"
"33674",34,1553,20,6,6,328,8,"no"
"10338",42,273,12,315,1,-1,0,"no"
"24563",46,2749,17,332,1,-1,0,"no"
"22725",46,0,25,67,10,-1,0,"no"
"37753",35,1212,14,235,1,352,1,"no"
"22699",32,79,25,417,4,-1,0,"no"
"8837",27,0,4,103,2,-1,0,"no"
"8847",36,606,4,159,1,-1,0,"no"
"23726",58,6762,28,9,25,-1,0,"no"
"41870",61,6481,19,131,1,-1,0,"yes"
"18851",57,6997,4,117,1,-1,0,"no"
"4335",42,170,19,51,41,-1,0,"no"
"8746",33,76,4,1141,4,-1,0,"yes"
"25249",50,5816,18,119,2,-1,0,"no"
"26951",30,8101,21,49,1,-1,0,"no"
"8624",31,576,3,230,3,-1,0,"no"
"22185",32,46,21,788,6,-1,0,"yes"
"32472",40,471,16,1156,1,345,2,"yes"
"34336",39,2454,4,716,3,263,2,"yes"
"21338",33,389,18,79,2,-1,0,"no"
"28101",53,8,28,201,3,-1,0,"no"
"7322",56,0,29,726,1,-1,0,"no"
"4759",57,258,20,480,4,-1,0,"no"
"17049",59,377,25,468,4,-1,0,"no"
"39287",32,258,18,291,2,-1,0,"no"
"31854",30,357,8,78,2,289,2,"no"
"18927",54,369,4,226,1,-1,0,"no"
"35303",54,6,7,109,1,367,1,"no"
"21785",56,2324,19,132,4,-1,0,"no"
"19026",50,805,5,148,1,-1,0,"no"
"34690",32,34,5,321,2,-1,0,"no"
"31082",42,3274,16,137,1,-1,0,"no"
"29848",30,405,4,128,1,274,1,"no"
"16836",42,-411,24,212,3,-1,0,"no"
"21753",53,2013,19,268,14,-1,0,"no"
"3780",40,783,16,171,2,-1,0,"no"
"165",45,86,5,270,1,-1,0,"no"
"7262",32,250,29,202,1,-1,0,"no"
"43544",46,1723,26,102,3,192,4,"no"
"41094",35,1577,17,80,1,273,1,"no"
"31290",28,6551,10,97,1,-1,0,"no"
"9358",44,248,6,18,1,-1,0,"no"
"31455",60,7336,31,494,1,-1,0,"no"
"38350",31,1340,15,185,1,-1,0,"no"
"4412",39,0,20,191,1,-1,0,"no"
"29929",46,388,4,6,9,7,1,"no"
"36822",33,1150,12,109,2,-1,0,"no"
"3541",35,181,15,19,8,-1,0,"no"
"44992",25,1857,12,187,1,91,12,"yes"
"4646",40,486,20,97,8,-1,0,"no"
"40589",44,323,28,332,2,181,2,"yes"
"11878",32,2326,20,62,3,-1,0,"no"
"33949",24,2845,30,779,2,-1,0,"yes"
"17232",33,0,28,174,2,-1,0,"no"
"40699",32,6983,7,255,1,-1,0,"yes"
"5945",30,306,26,372,14,-1,0,"no"
"34452",41,5766,5,243,1,169,3,"no"
"34469",37,4430,5,175,1,-1,0,"no"
"37769",32,-103,14,298,1,-1,0,"no"
"7015",28,22171,28,85,3,-1,0,"no"
"38075",48,-50,14,212,6,-1,0,"no"
"38389",39,-50,15,100,1,-1,0,"no"
"24863",31,225,18,236,1,-1,0,"no"
"36836",59,1575,12,301,3,263,11,"no"
"12051",36,682,20,13,10,-1,0,"no"
"9722",47,2024,9,169,1,-1,0,"no"
"432",42,1680,6,765,1,-1,0,"no"
"33720",78,8556,21,137,2,-1,0,"yes"
"4120",56,316,19,27,1,-1,0,"no"
"24899",30,3,18,54,1,195,1,"no"
"13182",55,971,8,154,1,-1,0,"no"
"27366",54,235,21,353,2,113,5,"no"
"19409",46,575,6,127,3,-1,0,"no"
"27866",31,20,28,304,1,71,1,"no"
"38355",43,10910,15,66,2,-1,0,"no"
"28887",31,358,30,68,3,256,51,"no"
"10628",45,533,16,332,2,-1,0,"no"
"40969",36,341,13,282,1,-1,0,"yes"
"29705",28,2000,3,226,2,-1,0,"no"
"23151",40,3160,26,100,4,-1,0,"no"
"20799",31,363,13,94,2,-1,0,"no"
"632",32,395,6,241,3,-1,0,"no"
"8536",27,3110,3,356,2,-1,0,"no"
"2949",32,2285,14,413,2,-1,0,"no"
"35772",49,1884,8,43,1,-1,0,"no"
"34819",39,1428,6,278,1,-1,0,"no"
"15463",34,1188,18,1503,11,-1,0,"no"
"14441",43,764,14,557,5,-1,0,"no"
"10882",39,2043,17,85,1,-1,0,"no"
"2518",44,1362,13,46,1,-1,0,"no"
"14924",45,258,16,287,2,-1,0,"no"
"19929",46,-344,8,142,4,-1,0,"no"
"6566",39,1072,27,1168,2,-1,0,"no"
"33230",29,-19,20,712,4,-1,0,"yes"
"38713",56,827,15,462,4,-1,0,"yes"
"9444",57,679,6,78,3,-1,0,"no"
"1094",46,76,7,245,2,-1,0,"no"
"15431",51,9228,18,655,4,-1,0,"yes"
"6719",29,308,28,75,1,-1,0,"no"
"18419",35,-759,31,142,2,-1,0,"no"
"45030",40,979,15,106,4,-1,0,"no"
"3717",31,268,16,118,2,-1,0,"no"
"4405",38,171,20,172,1,-1,0,"no"
"45177",54,66,11,167,1,-1,0,"yes"
"28719",31,236,30,200,1,259,1,"no"
"41597",38,4539,16,387,1,-1,0,"yes"
"41145",64,4083,18,117,1,-1,0,"no"
"33914",60,1163,30,470,8,-1,0,"yes"
"44934",33,1278,6,649,1,-1,0,"yes"
"21857",38,260,20,53,2,-1,0,"no"
"2205",40,838,12,619,3,-1,0,"no"
"11820",42,-215,20,1573,5,-1,0,"yes"
"38466",39,2288,15,265,1,-1,0,"no"
"18624",35,-11,31,24,18,-1,0,"no"
"34279",41,72,4,130,3,312,3,"no"
"14352",50,1580,14,111,3,-1,0,"no"
"24337",40,5010,17,49,1,-1,0,"no"
"24736",50,0,18,126,2,-1,0,"no"
"2584",46,781,13,152,1,-1,0,"no"
"8560",23,425,3,768,1,-1,0,"yes"
"25488",38,11766,19,280,1,-1,0,"no"
"37444",35,0,13,419,2,-1,0,"no"
"37061",28,53,13,93,1,-1,0,"no"
"43899",39,323,9,874,2,188,6,"yes"
"12359",32,187,27,381,3,-1,0,"no"
"42630",47,3696,12,758,4,-1,0,"yes"
"19181",50,486,5,203,2,-1,0,"no"
"43683",24,598,12,762,1,182,2,"yes"
"26048",39,1315,19,1337,4,126,1,"no"
"42998",28,61,11,253,1,174,4,"yes"
"12440",57,0,30,104,2,-1,0,"no"
"21851",32,2802,20,157,2,-1,0,"no"
"18031",52,359,30,444,2,-1,0,"no"
"19957",59,93,8,108,2,-1,0,"no"
"40211",28,1363,9,431,3,102,1,"no"
"17894",39,83,30,69,6,-1,0,"no"
"39733",26,2506,28,210,2,100,1,"no"
"17584",50,596,29,106,2,-1,0,"no"
"7242",48,5241,29,158,1,-1,0,"no"
"17610",30,1161,29,109,3,-1,0,"no"
"17993",38,1149,30,41,2,-1,0,"no"
"41867",74,4079,19,343,3,-1,0,"yes"
"2920",40,2540,14,189,1,-1,0,"no"
"1890",37,-175,9,182,1,-1,0,"no"
"13040",44,193,8,104,2,-1,0,"no"
"25371",47,0,18,203,3,-1,0,"no"
"21643",53,172,19,80,6,-1,0,"no"
"42009",69,4572,27,146,2,56,1,"yes"
"8739",43,365,4,406,2,-1,0,"no"
"18759",39,315,31,90,13,-1,0,"no"
"3140",41,6029,14,254,2,-1,0,"no"
"3890",32,1,16,411,2,-1,0,"no"
"17514",57,1700,29,178,12,-1,0,"no"
"33304",57,2961,20,128,2,-1,0,"no"
"39123",30,2145,18,727,2,-1,0,"yes"
"8925",23,500,4,111,3,-1,0,"no"
"19245",42,3718,6,50,2,-1,0,"no"
"30505",38,333,5,606,2,202,1,"no"
"24212",43,1648,17,80,1,-1,0,"no"
"27851",31,53,28,97,2,-1,0,"no"
"44808",33,611,16,390,2,-1,0,"yes"
"15700",40,-65,21,65,2,-1,0,"no"
"43579",29,2955,29,226,2,-1,0,"yes"
"28735",32,717,30,462,2,-1,0,"no"
"28766",55,905,30,861,1,2,1,"no"
"41328",32,937,28,90,1,94,2,"no"
"13063",42,-272,8,186,1,-1,0,"no"
"3778",30,-306,16,203,1,-1,0,"no"
"28819",32,130,30,194,3,-1,0,"no"
"11256",50,3296,18,255,2,-1,0,"no"
"4660",32,908,20,64,1,-1,0,"no"
"14312",55,34,14,97,3,-1,0,"no"
"2951",41,-198,14,133,1,-1,0,"no"
"24605",37,620,17,93,3,-1,0,"no"
"5076",34,223,21,91,3,-1,0,"no"
"7270",30,1127,29,13,1,-1,0,"no"
"30265",71,2651,5,531,2,-1,0,"no"
"22609",47,0,22,98,3,-1,0,"no"
"18607",29,-983,31,58,2,-1,0,"no"
"13390",42,0,9,98,1,-1,0,"no"
"1653",42,117,9,147,1,-1,0,"no"
"9066",39,681,5,170,1,-1,0,"no"
"25998",31,2144,19,282,2,-1,0,"no"
"3626",34,452,15,90,3,-1,0,"no"
"44474",62,1859,6,245,3,-1,0,"yes"
"14568",59,0,15,237,4,-1,0,"no"
"35368",43,1234,7,307,1,-1,0,"no"
"31701",46,138,7,226,2,-1,0,"no"
"22599",51,130,22,547,3,-1,0,"no"
"6990",31,124,28,411,3,-1,0,"no"
"10158",49,64,11,586,1,-1,0,"yes"
"42014",52,659,27,113,1,-1,0,"yes"
"4062",43,8167,19,114,2,-1,0,"no"
"41023",57,842,13,284,3,-1,0,"yes"
"24130",31,1331,5,268,1,-1,0,"yes"
"28959",22,148,2,928,1,-1,0,"no"
"31380",46,6651,23,233,1,-1,0,"no"
"14693",31,0,15,237,7,-1,0,"no"
"22755",49,626,25,90,4,-1,0,"no"
"26261",42,7104,20,20,6,-1,0,"no"
"26628",36,8785,20,425,2,-1,0,"no"
"27804",30,1309,28,622,1,-1,0,"yes"
"39241",31,512,18,109,2,-1,0,"no"
"17224",33,0,28,54,3,-1,0,"no"
"1925",29,-228,9,279,1,-1,0,"no"
"13923",45,1387,10,446,1,-1,0,"no"
"23728",35,556,28,52,8,-1,0,"no"
"9192",59,500,5,94,1,-1,0,"no"
"37791",42,177,14,174,2,-1,0,"no"
"41787",62,1495,13,896,1,57,2,"yes"
"2599",44,300,13,297,3,-1,0,"no"
"23687",54,111,28,29,13,-1,0,"no"
"18358",44,0,31,49,5,-1,0,"no"
"35998",50,496,8,108,1,-1,0,"no"
"38791",28,2486,18,26,5,354,1,"no"
"32051",44,0,14,1594,1,148,1,"yes"
"33115",41,563,20,142,12,348,1,"no"
"33036",35,1295,17,952,2,73,1,"no"
"24991",49,0,18,102,1,-1,0,"no"
"28594",31,312,29,468,2,-1,0,"no"
"27793",52,393,28,446,1,182,8,"no"
"21890",30,114,20,185,4,-1,0,"no"
"2687",31,272,13,133,12,-1,0,"no"
"8323",37,-1050,2,548,2,-1,0,"no"
"43742",53,53,18,387,1,-1,0,"yes"
"22812",33,6,25,30,4,-1,0,"no"
"36007",34,140,8,81,2,365,1,"no"
"36321",37,812,11,184,2,-1,0,"no"
"25206",44,1356,18,264,2,134,2,"no"
"27071",34,1483,21,91,1,-1,0,"no"
"40357",35,2088,22,457,3,-1,0,"no"
"1219",48,71,8,101,2,-1,0,"no"
"42218",32,6746,11,199,1,-1,0,"yes"
"42581",30,916,29,449,2,-1,0,"yes"
"207",41,176,5,42,1,-1,0,"no"
"34143",29,2753,30,645,1,-1,0,"yes"
"44073",39,224,2,194,2,88,1,"yes"
"35841",42,258,8,18,1,366,1,"no"
"29014",37,194,2,144,1,-1,0,"no"
"13994",31,46,10,487,1,-1,0,"yes"
"39300",31,500,18,184,2,350,2,"no"
"40428",60,263,2,317,1,330,2,"no"
"16784",61,291,24,286,5,-1,0,"no"
"4318",22,3992,19,194,2,-1,0,"no"
"3726",44,-972,16,114,2,-1,0,"no"
"11885",50,2812,20,17,37,-1,0,"no"
"41416",45,40,3,81,1,213,1,"no"
"4400",30,9,20,184,1,-1,0,"no"
"35566",32,2263,7,113,2,-1,0,"no"
"14140",42,484,11,144,2,-1,0,"no"
"42991",75,37127,11,505,1,-1,0,"no"
"28465",29,314,29,159,1,-1,0,"no"
"17751",41,183,29,271,1,-1,0,"no"
"16774",38,272,24,62,1,-1,0,"no"
"34293",35,17,4,110,4,-1,0,"no"
"25660",41,81,19,212,3,-1,0,"no"
"38107",31,342,15,117,5,366,7,"no"
"26180",33,-266,20,459,1,-1,0,"no"
"17811",43,1800,29,103,3,-1,0,"no"
"24889",49,-24,18,132,3,-1,0,"no"
"34897",42,24,6,219,2,-1,0,"no"
"30891",30,3773,9,75,4,258,1,"no"
"44451",34,661,5,245,2,183,10,"yes"
"43711",58,169,13,336,3,87,5,"yes"
"31540",40,879,2,349,3,-1,0,"no"
"37481",51,1203,13,25,4,350,7,"no"
"12269",55,5804,24,56,3,-1,0,"no"
"40559",67,1093,8,64,3,-1,0,"no"
"37936",36,4608,14,284,7,-1,0,"no"
"24574",52,1818,17,189,2,111,4,"no"
"27139",37,0,21,184,1,-1,0,"no"
"39980",60,366,3,593,1,-1,0,"yes"
"26557",31,2591,20,55,1,-1,0,"no"
"9375",38,1230,6,266,2,-1,0,"no"
"36078",36,198,11,496,1,-1,0,"no"
"35400",40,0,7,135,1,-1,0,"no"
"32082",39,7685,14,493,3,-1,0,"no"
"12772",42,6573,7,56,4,-1,0,"no"
"33559",34,322,20,10,3,-1,0,"no"
"4171",31,259,19,287,1,-1,0,"no"
"4757",26,972,20,177,10,-1,0,"no"
"9524",40,343,6,292,2,-1,0,"no"
"35311",39,-475,7,168,3,301,1,"no"
"36621",33,1794,12,360,1,173,1,"no"
"15304",34,1602,18,287,2,-1,0,"no"
"1901",35,-202,9,1461,2,-1,0,"no"
"2151",56,179,12,306,2,-1,0,"no"
"21704",46,0,19,42,1,-1,0,"no"
"16004",37,121,22,22,6,-1,0,"no"
"23749",34,-64,28,693,7,-1,0,"no"
"39299",28,576,18,20,6,-1,0,"no"
"31639",47,1544,6,104,1,312,1,"no"
"30484",28,438,5,347,2,-1,0,"no"
"30784",32,-184,6,129,2,197,1,"no"
"32138",31,1131,15,126,1,148,6,"no"
"4300",30,358,19,88,51,-1,0,"no"
"43103",23,381,23,696,1,189,2,"yes"
"21009",57,663,14,107,2,-1,0,"no"
"42713",39,1802,25,129,2,97,2,"no"
"9",58,121,5,50,1,-1,0,"no"
"42694",79,8556,18,326,2,272,2,"yes"
"2553",39,14,13,19,9,-1,0,"no"
"31275",30,988,5,167,9,-1,0,"no"
"32436",45,2958,16,580,1,317,2,"no"
"29358",51,2095,2,438,4,-1,0,"no"
"28082",28,95,28,283,4,-1,0,"no"
"15734",29,95,21,255,1,-1,0,"no"
"31770",36,524,8,95,1,-1,0,"no"
"7265",51,-57,29,175,1,-1,0,"no"
"45047",27,107,18,767,3,-1,0,"yes"
"11382",56,1906,19,45,9,-1,0,"no"
"3448",54,24,15,34,1,-1,0,"no"
"12012",36,1132,20,258,2,-1,0,"no"
"8163",35,-41,2,169,1,-1,0,"no"
"4954",31,1887,21,389,1,-1,0,"no"
"16286",36,328,23,136,1,-1,0,"no"
"37015",27,2,13,15,7,366,10,"no"
"10157",45,44,11,81,1,-1,0,"no"
"30602",32,5969,6,12,7,-1,0,"no"
"1734",26,302,9,210,1,-1,0,"no"
"15765",47,0,21,676,1,-1,0,"no"
"31774",35,2926,8,182,1,292,25,"no"
"15443",30,1195,18,146,2,-1,0,"no"
"20455",32,874,12,1282,6,-1,0,"yes"
"24472",58,16264,17,215,3,-1,0,"no"
"35156",25,10,7,51,1,294,1,"no"
"14397",43,408,14,568,8,-1,0,"no"
"41998",70,616,27,89,1,-1,0,"no"
"1957",51,91,9,178,2,-1,0,"no"
"2404",30,173,13,217,1,-1,0,"no"
"20573",45,362,12,536,4,-1,0,"no"
"39920",29,399,2,210,1,-1,0,"no"
"36217",29,452,11,59,1,-1,0,"no"
"4336",49,1854,19,173,5,-1,0,"no"
"18413",58,55,31,119,8,-1,0,"no"
"5705",37,0,26,24,1,-1,0,"no"
"32788",32,199,17,70,1,336,1,"no"
"14794",31,-230,16,715,1,-1,0,"no"
"5476",27,1996,23,187,1,-1,0,"no"
"39583",34,23076,26,243,2,35,6,"yes"
"21979",37,361,20,174,2,-1,0,"no"
"41055",59,3368,14,260,1,-1,0,"no"
"38259",30,592,15,353,1,-1,0,"no"
"20998",44,6945,14,114,3,-1,0,"no"
"36018",29,37,11,138,3,353,1,"no"
"35471",38,1513,7,330,1,342,1,"no"
"9820",39,2601,9,70,1,-1,0,"no"
"41558",73,1843,11,106,2,-1,0,"yes"
"3316",56,344,15,221,1,-1,0,"no"
"20908",43,1201,13,84,3,-1,0,"no"
"26736",31,389,20,198,2,-1,0,"no"
"8238",35,456,2,71,1,-1,0,"no"
"39121",26,595,18,222,3,-1,0,"no"
"39889",39,1587,2,171,3,-1,0,"yes"
"23804",31,350,29,71,24,-1,0,"no"
"35499",39,411,7,17,2,-1,0,"no"
"43863",37,4708,2,238,1,181,2,"yes"
"27909",57,297,28,120,2,154,16,"no"
"24816",45,3944,18,141,1,-1,0,"no"
"37910",49,1253,14,83,2,-1,0,"no"
"25682",33,1808,19,84,1,-1,0,"no"
"44202",35,2918,16,815,2,407,3,"yes"
"8792",23,966,4,83,2,-1,0,"no"
"43075",59,2013,19,222,4,94,2,"yes"
"45091",33,146,22,380,1,91,3,"yes"
"15797",49,-888,21,298,1,-1,0,"no"
"18556",41,56,31,63,21,-1,0,"no"
"18288",53,118,31,176,5,-1,0,"no"
"22065",46,0,20,96,3,-1,0,"no"
"34441",43,994,5,51,1,-1,0,"no"
"40355",26,667,19,177,2,-1,0,"no"
"13350",28,-469,8,244,3,-1,0,"no"
"32062",30,2731,14,314,1,-1,0,"no"
"478",31,301,6,82,1,-1,0,"no"
"22379",46,225,22,157,6,-1,0,"no"
"19074",32,1028,5,183,1,-1,0,"no"
"24873",36,0,18,300,1,96,4,"no"
"10274",37,1706,12,542,3,-1,0,"no"
"37170",28,207,13,329,1,-1,0,"no"
"10957",44,268,17,108,6,-1,0,"no"
"20412",57,-12,12,80,8,-1,0,"no"
"18581",55,-555,31,81,3,-1,0,"no"
"28962",50,-185,2,97,1,-1,0,"no"
"23400",50,376,27,142,3,-1,0,"no"
"30106",56,1110,4,945,2,-1,0,"yes"
"4179",26,-5,19,260,1,-1,0,"no"
"10648",56,-13,16,52,3,-1,0,"no"
"22968",51,50,26,178,2,-1,0,"no"
"3044",58,1406,14,252,3,-1,0,"no"
"20677",36,295,12,129,6,-1,0,"no"
"6277",31,66,27,121,1,-1,0,"no"
"19195",56,753,6,314,6,-1,0,"no"
"5978",26,685,26,346,2,-1,0,"no"
"44690",48,0,6,194,2,125,6,"yes"
"38925",24,135,18,250,1,-1,0,"no"
"8447",55,873,3,131,1,-1,0,"no"
"4874",31,435,21,204,1,-1,0,"no"
"33272",46,1147,20,720,1,-1,0,"yes"
"24298",54,5249,17,108,1,-1,0,"no"
"10825",47,2892,17,556,1,-1,0,"yes"
"20235",60,2190,11,601,2,-1,0,"no"
"36058",47,-59,11,502,1,343,2,"no"
"44165",51,3463,13,371,2,166,3,"yes"
"7068",35,-659,28,30,2,-1,0,"no"
"24451",42,1048,17,71,1,186,1,"no"
"7630",38,661,30,160,1,-1,0,"no"
"10429",55,1433,12,298,3,-1,0,"no"
"38426",29,226,15,261,1,-1,0,"no"
"13643",39,1385,9,446,1,-1,0,"no"
"30697",67,491,6,110,1,-1,0,"no"
"27731",40,378,28,260,1,268,2,"no"
"7447",48,960,29,286,3,-1,0,"no"
"5087",33,28,21,237,2,-1,0,"no"
"2425",29,783,13,166,1,-1,0,"no"
"44939",47,3232,6,541,1,204,3,"no"
"7411",45,142,29,110,3,-1,0,"no"
"36911",45,677,12,253,3,334,2,"no"
"3271",44,2467,15,36,1,-1,0,"no"
"43111",29,805,23,132,1,103,7,"yes"
"38799",31,512,18,44,8,-1,0,"no"
"42822",33,278,1,563,5,-1,0,"yes"
"7714",41,4539,30,298,3,-1,0,"no"
"35521",57,1577,7,908,2,357,1,"no"
"11385",42,33,19,25,1,-1,0,"no"
"2624",44,0,13,97,1,-1,0,"no"
"37778",51,-256,14,97,1,-1,0,"no"
"43072",26,2532,18,269,1,-1,0,"yes"
"11254",47,3478,18,13,11,-1,0,"no"
"30478",43,644,5,195,2,-1,0,"no"
"9654",38,1434,6,396,4,-1,0,"no"
"12841",41,0,7,630,3,-1,0,"no"
"30577",34,1758,6,14,8,-1,0,"no"
"10711",46,1035,16,703,1,-1,0,"no"
"26834",34,4436,20,292,2,178,6,"no"
"25296",38,728,18,286,1,181,2,"no"
"9403",37,148,6,64,1,-1,0,"no"
"33493",51,-895,20,104,5,-1,0,"no"
"39724",52,196,27,99,2,99,1,"no"
"21882",54,2584,20,387,7,-1,0,"no"
"10040",54,1851,11,296,3,-1,0,"no"
"5726",40,19343,26,168,4,-1,0,"no"
"2809",42,877,14,238,1,-1,0,"no"
"6442",31,369,27,30,8,-1,0,"no"
"9716",36,115,6,201,1,-1,0,"no"
"39365",42,366,22,324,1,106,1,"yes"
"40427",29,1891,2,129,1,-1,0,"no"
"23765",56,313,28,24,16,-1,0,"no"
"404",50,206,6,154,1,-1,0,"no"
"18991",44,2319,4,251,3,-1,0,"no"
"21801",43,488,20,190,12,-1,0,"no"
"13902",56,586,10,123,1,-1,0,"no"
"37620",31,1270,14,291,1,364,1,"no"
"3460",41,536,15,76,3,-1,0,"no"
"5345",32,0,23,134,2,-1,0,"no"
"6798",32,4307,28,91,3,-1,0,"no"
"16652",28,1,24,86,11,-1,0,"no"
"1261",60,-2,8,75,1,-1,0,"no"
"26954",54,43,21,289,1,-1,0,"no"
"7187",51,-178,29,48,1,-1,0,"no"
"11035",55,913,17,462,5,-1,0,"no"
"11352",41,219,18,1574,3,-1,0,"yes"
"11809",57,27069,20,174,3,-1,0,"no"
"36201",44,0,11,151,2,370,2,"no"
"14749",52,82,15,1142,4,-1,0,"no"
"43660",47,834,10,165,1,-1,0,"no"
"14634",41,10438,15,141,4,-1,0,"no"
"38131",30,28,15,778,5,301,1,"no"
"325",31,98,5,196,2,-1,0,"no"
"35969",42,-556,8,682,3,347,3,"yes"
"43528",76,820,23,263,4,-1,0,"yes"
"35240",33,544,7,155,1,-1,0,"no"
"20101",35,106,11,588,2,-1,0,"no"
"12230",25,3856,20,16,28,-1,0,"no"
"19862",60,2934,8,233,2,-1,0,"no"
"6701",28,448,28,307,1,-1,0,"no"
"21196",45,2307,14,126,3,-1,0,"no"
"43688",50,2611,12,177,1,387,2,"no"
"1227",51,226,8,418,1,-1,0,"no"
"38727",35,-10,15,168,2,364,1,"no"
"13985",52,255,10,374,3,-1,0,"no"
"41375",32,59649,1,69,2,-1,0,"no"
"896",59,229,7,19,1,-1,0,"no"
"12467",59,6,1,292,1,-1,0,"no"
"20876",54,588,13,327,1,-1,0,"no"
"39018",28,352,18,431,1,-1,0,"yes"
"13050",55,979,8,123,1,-1,0,"no"
"38483",42,1370,15,36,2,-1,0,"no"
"16463",56,94,23,530,3,-1,0,"no"
"41302",36,40,26,359,3,-1,0,"no"
"9215",48,1733,5,318,3,-1,0,"no"
"26286",45,1187,20,157,1,-1,0,"no"
"29317",27,0,2,168,1,-1,0,"no"
"35862",56,-9,8,728,1,-1,0,"yes"
"26708",31,5191,20,187,2,-1,0,"no"
"10127",36,2517,11,117,2,-1,0,"no"
"1941",46,881,9,126,2,-1,0,"no"
"43357",57,10583,25,272,1,178,6,"yes"
"20456",49,0,12,138,2,-1,0,"no"
"10346",49,-178,12,84,1,-1,0,"no"
"42732",74,935,26,100,1,104,1,"no"
"13049",60,-85,8,58,2,-1,0,"no"
"29075",36,763,2,50,1,-1,0,"no"
"17626",45,0,29,100,3,-1,0,"no"
"15572",48,290,21,257,2,-1,0,"no"
"31466",39,688,1,233,2,133,1,"no"
"45065",52,423,20,139,2,96,7,"no"
"21351",33,602,18,87,6,-1,0,"no"
"21862",31,182,20,231,2,-1,0,"no"
"27169",47,97,21,109,1,-1,0,"no"
