"","age","balance","day","duration","campaign","pdays","previous","y"
"33037",47,1388,17,119,2,-1,0,"no"
"36653",43,1495,12,141,1,-1,0,"no"
"16541",56,0,24,54,29,-1,0,"no"
"2936",56,1412,14,129,1,-1,0,"no"
"25739",57,6969,19,152,2,-1,0,"no"
"31589",55,1613,3,296,1,270,3,"yes"
"26270",32,187,20,485,1,134,1,"no"
"41120",36,953,17,80,1,81,2,"no"
"9073",46,743,5,36,2,-1,0,"no"
"44862",55,26306,23,84,1,589,4,"no"
"18531",40,-1737,31,249,4,-1,0,"no"
"40510",27,111,7,495,2,-1,0,"yes"
"5069",24,171,21,151,2,-1,0,"no"
"2617",42,299,13,253,2,-1,0,"no"
"28334",31,242,29,24,1,-1,0,"no"
"10664",44,0,16,78,1,-1,0,"no"
"9769",45,4289,9,400,1,-1,0,"no"
"43334",35,1227,18,593,4,90,6,"yes"
"43005",71,1712,11,660,1,-1,0,"yes"
"31758",40,446,8,594,4,331,1,"no"
"39928",44,878,2,130,1,-1,0,"no"
"20596",59,7586,12,632,6,-1,0,"no"
"21134",32,6284,14,167,8,-1,0,"no"
"20076",51,440,11,46,5,-1,0,"no"
"39746",30,1269,28,361,2,-1,0,"no"
"27708",40,-648,21,280,2,-1,0,"no"
"24532",51,248,17,139,2,126,3,"no"
"30992",36,546,9,297,3,-1,0,"no"
"727",42,55,6,176,5,-1,0,"no"
"9558",52,1386,6,100,1,-1,0,"no"
"4902",34,1671,21,160,1,-1,0,"no"
"38523",31,2734,15,858,3,-1,0,"yes"
"44415",49,1730,4,605,2,92,4,"yes"
"27147",40,19343,21,13,4,179,4,"no"
"7286",28,1,29,364,3,-1,0,"no"
"27807",43,-57,28,41,1,-1,0,"no"
"14349",28,2919,14,101,3,-1,0,"no"
"28403",47,475,29,99,2,251,7,"no"
"108",34,61,5,21,1,-1,0,"no"
"9224",59,8562,5,86,2,-1,0,"no"
"7267",54,2452,29,80,3,-1,0,"no"
"7678",50,1290,30,65,14,-1,0,"no"
"24685",36,0,17,273,2,131,1,"no"
"40122",20,336,5,133,1,-1,0,"no"
"8303",37,673,2,509,2,-1,0,"no"
"29782",33,0,4,56,1,274,2,"no"
"41523",77,300,9,511,1,-1,0,"no"
"31052",83,3349,12,89,1,-1,0,"no"
"18292",47,404,31,125,7,-1,0,"no"
"33456",73,253,20,345,1,-1,0,"yes"
"8447",55,873,3,131,1,-1,0,"no"
"11154",61,369,18,82,1,-1,0,"no"
"18267",58,0,31,85,4,-1,0,"no"
"605",51,50,6,121,1,-1,0,"no"
"15864",29,444,21,130,4,-1,0,"no"
"44635",77,1492,1,663,1,208,2,"no"
"24208",47,228,17,80,1,118,1,"no"
"32958",40,96,17,276,2,326,2,"no"
"9188",39,117,5,190,2,-1,0,"no"
"36154",31,0,11,163,1,370,1,"no"
"28326",37,183,29,51,1,258,1,"no"
"26165",32,911,20,42,7,-1,0,"no"
"7705",34,650,30,184,2,-1,0,"no"
"31823",46,4726,8,405,1,-1,0,"no"
"36976",36,1089,13,83,5,175,4,"no"
"26868",34,681,20,382,6,-1,0,"no"
"26376",34,455,20,88,1,-1,0,"no"
"17554",57,0,29,109,2,-1,0,"no"
"85",46,137,5,246,1,-1,0,"no"
"37356",51,-13,13,361,1,364,1,"no"
"24927",49,1050,18,924,1,-1,0,"yes"
"35165",33,490,7,31,1,363,2,"no"
"9551",30,3653,6,167,4,-1,0,"no"
"3665",60,773,16,597,22,-1,0,"no"
"41676",47,288,1,101,1,-1,0,"yes"
"44330",57,1181,29,169,2,182,2,"yes"
"22844",42,827,25,153,3,-1,0,"no"
"40199",52,426,8,252,5,-1,0,"no"
"31143",44,558,19,268,5,-1,0,"yes"
"4214",27,220,19,480,1,-1,0,"no"
"44920",37,444,1,143,1,94,9,"no"
"29258",31,139,2,178,1,-1,0,"no"
"7071",26,245,28,146,2,-1,0,"no"
"20297",32,2018,11,1238,1,-1,0,"yes"
"37926",50,451,14,441,3,-1,0,"no"
"12393",31,-423,27,135,2,-1,0,"no"
"2118",56,75,12,136,2,-1,0,"no"
"22793",39,0,25,422,10,-1,0,"no"
"15259",35,20,17,505,3,-1,0,"no"
"41547",27,-148,11,146,3,224,1,"no"
"11844",42,-9,20,248,1,-1,0,"no"
"6925",31,-160,28,202,2,-1,0,"no"
"16128",36,-301,22,312,3,-1,0,"no"
"20967",39,399,14,133,2,-1,0,"no"
"34234",60,2580,4,15,5,-1,0,"no"
"11444",52,425,19,122,1,-1,0,"no"
"12931",25,402,7,264,1,-1,0,"no"
"2302",40,3122,12,344,3,-1,0,"no"
"33966",35,1750,30,687,1,9,3,"yes"
"35573",43,146,7,274,3,358,2,"no"
"39145",60,306,18,76,3,-1,0,"no"
"25202",46,897,18,82,2,-1,0,"no"
"15311",46,69,18,103,2,-1,0,"no"
"31432",59,9676,27,234,2,-1,0,"yes"
"36518",54,87,12,20,8,350,9,"no"
"24063",42,-247,21,519,1,166,1,"yes"
"44210",52,2506,16,377,1,228,3,"no"
"16056",50,175,22,112,3,-1,0,"no"
"21163",37,588,14,65,4,-1,0,"no"
"27386",35,259,21,229,2,-1,0,"no"
"33091",28,1021,20,774,2,326,1,"no"
"4711",32,80,20,614,2,-1,0,"no"
"26296",39,1104,20,333,2,105,2,"no"
"30587",28,0,6,15,9,-1,0,"no"
"7062",29,740,28,194,3,-1,0,"no"
"581",39,190,6,96,2,-1,0,"no"
"34430",31,113,5,337,3,-1,0,"no"
"6509",26,2784,27,264,1,-1,0,"no"
"43740",33,2364,17,508,1,-1,0,"yes"
"43612",45,360,4,113,1,182,1,"no"
"32767",51,528,17,324,3,-1,0,"no"
"27542",35,3636,21,808,2,-1,0,"yes"
"26334",52,6909,20,223,1,-1,0,"no"
"4895",32,930,21,122,1,-1,0,"no"
"13469",37,8,9,64,1,-1,0,"no"
"31741",39,17441,7,1,1,-1,0,"no"
"37970",33,24,14,535,1,-1,0,"no"
"16782",33,7,24,780,1,-1,0,"no"
"42868",53,6571,3,208,1,-1,0,"yes"
"14291",31,393,14,328,2,-1,0,"no"
"9408",54,492,6,330,1,-1,0,"no"
"42241",30,2424,12,110,1,279,1,"yes"
"19623",37,489,7,205,5,-1,0,"no"
"12152",33,-111,20,12,3,-1,0,"no"
"35146",26,1209,7,57,4,-1,0,"no"
"16502",31,1014,23,158,4,-1,0,"no"
"41512",60,0,9,408,1,-1,0,"yes"
"5694",42,-138,26,109,1,-1,0,"no"
"1383",28,150,8,491,1,-1,0,"no"
"29663",59,705,3,537,4,-1,0,"no"
"25091",36,413,18,84,1,-1,0,"no"
"42506",46,0,17,155,1,199,2,"no"
"30590",38,648,6,101,2,-1,0,"no"
"23273",38,-453,27,15,9,-1,0,"no"
"22112",44,243,21,118,4,-1,0,"no"
"44007",48,86,28,281,3,186,6,"yes"
"27493",39,566,21,46,7,-1,0,"no"
"28193",35,343,29,45,2,-1,0,"no"
"36250",44,0,11,78,2,264,3,"no"
"44613",36,364,31,185,1,123,1,"yes"
"36189",39,-288,11,227,1,-1,0,"no"
"3929",56,1297,16,180,1,-1,0,"no"
"19688",33,5,7,12,1,-1,0,"no"
"32683",54,426,17,74,2,323,1,"no"
"5063",36,775,21,65,3,-1,0,"no"
"20697",49,12531,13,77,8,-1,0,"no"
"44382",38,1727,2,141,2,185,6,"no"
"13489",60,19447,9,196,1,-1,0,"no"
"44220",33,183,16,457,2,182,3,"yes"
"18427",41,428,31,38,2,-1,0,"no"
"16429",43,743,23,323,3,-1,0,"no"
"15391",28,17,18,269,1,-1,0,"no"
"19412",42,446,6,286,3,-1,0,"no"
"6464",30,6164,27,152,11,-1,0,"no"
"1077",39,365,7,274,4,-1,0,"no"
"8278",31,1170,2,120,2,-1,0,"no"
"13520",37,0,9,90,1,-1,0,"no"
"44941",22,372,6,218,1,-1,0,"yes"
"24254",39,401,17,396,1,129,2,"no"
"10708",35,2,16,221,1,-1,0,"no"
"32195",51,1801,16,838,3,-1,0,"yes"
"1238",55,84,8,166,1,-1,0,"no"
"35549",39,1163,7,432,3,363,2,"no"
"34587",31,3677,5,325,2,-1,0,"no"
"44747",84,4761,9,1405,1,92,3,"yes"
"1975",41,156,9,47,5,-1,0,"no"
"20030",31,367,8,515,3,-1,0,"no"
"17832",47,591,29,397,1,-1,0,"no"
"44625",34,589,1,300,1,44,3,"yes"
"1755",27,4,9,490,1,-1,0,"no"
"23573",37,6743,28,13,13,-1,0,"no"
"34753",53,-488,6,207,1,342,1,"no"
"10781",50,1098,17,168,1,-1,0,"no"
"11413",56,1663,19,22,1,-1,0,"no"
"37300",33,162,13,135,1,364,2,"no"
"21419",56,324,18,213,5,-1,0,"no"
"32551",33,7,17,612,1,148,1,"no"
"28608",46,593,29,190,3,-1,0,"no"
"43888",59,101,9,29,1,686,2,"no"
"30924",52,2709,9,48,7,-1,0,"no"
"30934",31,381,9,42,2,-1,0,"no"
"45142",77,397,8,207,1,185,3,"no"
"3716",53,76,16,283,1,-1,0,"no"
"36998",48,3267,13,6,5,-1,0,"no"
"19833",32,500,8,151,4,-1,0,"no"
"24783",35,4508,18,854,1,-1,0,"yes"
"20867",44,0,13,169,2,-1,0,"no"
"19567",42,441,7,296,9,-1,0,"no"
"31848",26,352,8,213,3,317,4,"no"
"39584",48,17964,26,208,2,96,3,"yes"
"3801",25,1400,16,424,1,-1,0,"no"
"5355",47,-401,23,78,1,-1,0,"no"
"34073",31,1815,30,107,1,80,1,"no"
"35972",50,81,8,746,2,-1,0,"no"
"8179",54,2227,2,45,3,-1,0,"no"
"24560",38,1012,17,69,1,-1,0,"no"
"25950",50,2910,19,433,1,113,1,"no"
"44813",75,852,16,228,1,185,1,"no"
"23836",32,0,29,63,2,-1,0,"no"
"5740",42,-68,26,167,1,-1,0,"no"
"16717",27,2729,24,218,2,-1,0,"no"
"12369",30,62,27,213,1,-1,0,"no"
"7702",49,2343,30,129,2,-1,0,"no"
"22436",35,54,22,73,2,-1,0,"no"
"44033",33,3143,29,421,2,-1,0,"yes"
"8886",28,655,4,606,2,-1,0,"no"
"37396",29,714,13,482,2,-1,0,"yes"
"25453",31,1200,19,62,1,-1,0,"no"
"33826",26,2170,27,398,1,-1,0,"no"
"29083",27,921,2,141,1,-1,0,"no"
"26495",30,4091,20,96,2,-1,0,"no"
"8443",40,-754,3,941,3,-1,0,"yes"
"4446",35,4635,20,148,1,-1,0,"no"
"22375",38,0,22,305,2,-1,0,"no"
"42380",46,31630,30,448,2,214,1,"no"
"36434",35,202,11,72,2,-1,0,"no"
"42299",31,270,16,176,1,200,2,"no"
"30202",35,500,5,177,1,252,1,"no"
"1262",33,129,8,128,1,-1,0,"no"
"21346",45,1629,18,58,4,-1,0,"no"
"40723",49,305,7,140,1,99,1,"no"
"11540",52,422,19,559,1,-1,0,"no"
"20620",40,1694,12,473,6,-1,0,"yes"
"42510",59,8334,17,141,4,182,2,"no"
"41246",29,265,24,130,2,94,1,"yes"
"16427",47,1101,23,957,3,-1,0,"yes"
"37830",33,249,14,7,7,287,4,"no"
"37065",29,912,13,785,1,-1,0,"no"
"36813",52,-637,12,161,5,174,2,"no"
"17169",37,0,28,62,8,-1,0,"no"
"33798",34,144,23,115,16,-1,0,"no"
"19612",39,2666,7,96,2,-1,0,"no"
"859",40,563,7,615,1,-1,0,"no"
"21672",45,251,19,102,2,-1,0,"no"
"363",27,8,6,88,3,-1,0,"no"
"32590",60,13546,17,452,3,-1,0,"yes"
"14472",39,142,14,424,4,-1,0,"no"
"18387",43,24,31,35,2,-1,0,"no"
"15594",34,-45,21,88,4,-1,0,"no"
"33391",32,914,20,224,1,-1,0,"no"
"29639",62,3685,3,181,3,-1,0,"no"
"29237",43,1109,2,115,3,264,2,"no"
"29074",60,553,2,343,1,210,3,"no"
"3086",44,976,14,302,2,-1,0,"no"
"17082",31,0,25,293,4,-1,0,"no"
"19637",37,5733,7,105,4,-1,0,"no"
"34190",27,1444,4,130,1,91,2,"no"
"34277",34,1813,4,370,5,-1,0,"no"
"10777",55,466,17,287,4,-1,0,"no"
"662",45,1259,6,507,1,-1,0,"no"
"14578",60,1091,15,778,3,-1,0,"no"
"30043",53,255,4,134,2,272,2,"no"
"11957",47,12276,20,77,5,-1,0,"no"
"3744",38,961,16,346,1,-1,0,"no"
"24659",30,426,17,127,4,111,6,"no"
"19925",32,40,8,419,2,-1,0,"yes"
"32851",30,739,17,297,1,-1,0,"no"
"1200",43,-7,8,70,1,-1,0,"no"
"15285",33,3,18,163,7,-1,0,"no"
"34389",38,2443,4,9,8,-1,0,"no"
"6951",39,133,28,136,2,-1,0,"no"
"35326",41,-278,7,17,5,360,3,"no"
"39680",30,1027,27,136,2,114,1,"no"
"26878",32,1,20,476,3,-1,0,"no"
"26347",34,79,20,104,1,-1,0,"no"
"26554",46,197,20,118,4,-1,0,"no"
"19112",50,350,5,66,2,-1,0,"no"
"25984",42,3445,19,1662,3,-1,0,"no"
"21116",60,759,14,136,2,-1,0,"no"
"28653",32,678,29,243,4,-1,0,"no"
"8854",35,300,4,81,1,-1,0,"no"
"32967",39,284,17,1426,2,318,6,"no"
"19585",31,-556,7,115,2,-1,0,"no"
"28314",35,1820,29,120,1,-1,0,"no"
"3680",35,205,16,512,1,-1,0,"no"
"7711",51,0,30,151,1,-1,0,"no"
"27114",41,9935,21,49,1,-1,0,"no"
"30424",28,440,5,177,2,-1,0,"no"
"15181",33,0,17,1448,7,-1,0,"yes"
"7112",37,-4,29,381,1,-1,0,"no"
"10228",37,587,11,126,2,-1,0,"no"
"43745",27,6421,18,315,3,110,4,"no"
"4614",33,0,20,114,1,-1,0,"no"
"13727",27,-266,10,162,6,-1,0,"no"
"21297",55,0,18,309,4,-1,0,"yes"
"41014",34,2279,13,284,1,-1,0,"no"
"31822",50,5043,8,201,1,-1,0,"no"
"22427",51,0,22,111,2,-1,0,"no"
"45149",22,2488,8,449,2,38,10,"yes"
"33623",34,6707,20,16,3,154,4,"no"
"18671",30,12,31,106,31,-1,0,"no"
"42020",61,89,28,154,1,181,2,"no"
"1499",39,830,8,246,2,-1,0,"no"
"7723",34,275,30,170,1,-1,0,"no"
"5480",50,0,23,97,1,-1,0,"no"
"7712",32,419,30,56,2,-1,0,"no"
"18211",36,-11,30,172,28,-1,0,"no"
"42728",92,775,26,164,4,96,3,"yes"
"22741",45,21,25,72,3,-1,0,"no"
"15617",55,647,21,150,4,-1,0,"no"
"18210",36,0,30,54,12,-1,0,"no"
"42745",52,992,27,342,1,92,2,"yes"
"31935",32,759,9,317,5,-1,0,"yes"
"30939",48,861,9,49,6,-1,0,"no"
"1172",36,-147,8,156,1,-1,0,"no"
"27228",58,289,21,182,2,-1,0,"no"
"28684",41,2007,30,419,1,-1,0,"no"
"40560",20,829,9,253,2,-1,0,"yes"
"9844",51,3558,9,80,3,-1,0,"no"
"38678",34,1012,15,109,3,-1,0,"no"
"18912",50,32,4,282,2,-1,0,"no"
"41785",49,197,13,404,1,68,1,"no"
"34158",50,2252,30,652,2,-1,0,"yes"
"18439",41,2053,31,81,4,-1,0,"no"
"18651",37,208,31,350,5,-1,0,"no"
"43919",30,166,14,30,1,-1,0,"no"
"42473",32,883,10,798,1,185,5,"yes"
"2221",37,454,12,115,1,-1,0,"no"
"4366",50,413,19,243,2,-1,0,"no"
"1837",21,6,9,622,1,-1,0,"no"
"6934",35,137,28,667,3,-1,0,"no"
"12719",39,506,7,718,2,-1,0,"yes"
"40269",55,4577,15,24,1,-1,0,"no"
"11772",40,5807,20,98,1,-1,0,"no"
"9215",48,1733,5,318,3,-1,0,"no"
"43372",36,1145,29,198,2,181,3,"no"
"28572",41,140,29,636,2,-1,0,"no"
"365",59,230,6,190,3,-1,0,"no"
"32187",31,407,15,80,3,-1,0,"no"
"33241",36,94,20,274,1,-1,0,"no"
"2534",45,105,13,119,1,-1,0,"no"
"17783",30,92,29,110,5,-1,0,"no"
"456",44,274,6,409,1,-1,0,"no"
"18142",56,66,30,72,4,-1,0,"no"
"35535",37,740,7,434,3,342,2,"no"
"39481",56,281,25,185,1,83,2,"no"
"6517",40,36,27,240,3,-1,0,"no"
"4761",39,-197,20,204,2,-1,0,"no"
"2974",44,1944,14,222,5,-1,0,"no"
"30585",52,4873,6,381,6,213,9,"no"
"1451",32,459,8,202,2,-1,0,"no"
"42280",61,2863,13,264,1,-1,0,"no"
"25224",48,1042,18,129,2,-1,0,"no"
"21513",30,-274,19,166,2,-1,0,"no"
"33275",46,329,20,78,1,-1,0,"no"
"6941",26,855,28,87,2,-1,0,"no"
"20599",49,1456,12,225,4,-1,0,"no"
"31233",30,523,3,83,1,-1,0,"yes"
"387",57,345,6,125,1,-1,0,"no"
"36628",41,1535,12,261,1,363,1,"no"
"10859",47,431,17,388,9,-1,0,"no"
"44968",70,4572,11,115,2,95,16,"no"
"37221",41,0,13,104,4,-1,0,"no"
"39578",58,2714,26,165,1,287,2,"yes"
"23241",31,46,27,313,6,-1,0,"no"
"34557",40,411,5,197,1,-1,0,"no"
"34237",29,8947,4,535,2,-1,0,"no"
"6232",29,1057,27,179,1,-1,0,"no"
"43245",59,957,8,301,1,89,2,"yes"
"34224",25,642,4,364,2,-1,0,"no"
"43600",37,4017,30,665,2,196,1,"yes"
"27879",35,21,28,121,1,-1,0,"no"
"1625",51,368,9,205,1,-1,0,"no"
"36067",36,483,11,179,1,304,2,"no"
"29780",43,392,4,110,1,208,2,"no"
"42818",45,4831,29,479,11,-1,0,"yes"
"1389",59,381,8,422,4,-1,0,"no"
"5284",30,278,23,1073,1,-1,0,"yes"
"22940",41,2251,26,338,9,-1,0,"no"
"16156",26,-38,22,443,2,-1,0,"no"
"35381",48,1323,7,99,1,-1,0,"no"
"16785",34,347,24,947,6,-1,0,"no"
"20154",31,98,11,69,2,-1,0,"no"
"36844",57,785,12,169,1,-1,0,"no"
"20665",51,771,12,143,3,-1,0,"no"
"3668",36,512,16,343,1,-1,0,"no"
"34965",47,-216,6,197,1,282,3,"no"
"22755",49,626,25,90,4,-1,0,"no"
"42695",58,327,18,124,4,-1,0,"no"
"40433",33,3000,2,160,1,-1,0,"no"
"19996",32,298,8,494,1,-1,0,"no"
"30175",46,-191,5,674,3,202,3,"no"
"2918",53,600,14,139,1,-1,0,"no"
"3765",34,0,16,214,1,-1,0,"no"
"35402",31,656,7,158,1,275,1,"no"
"8031",44,808,2,67,2,-1,0,"no"
"35506",34,105,7,146,2,171,3,"no"
"41406",71,653,3,471,1,189,1,"yes"
"19535",59,1675,7,113,2,-1,0,"no"
"31112",61,197,17,113,1,-1,0,"yes"
"16079",55,3092,22,165,2,-1,0,"no"
"8046",34,3487,2,464,1,-1,0,"no"
"7752",36,740,30,171,2,-1,0,"no"
"18289",37,483,31,11,11,-1,0,"no"
"15200",42,388,17,606,3,-1,0,"no"
"38994",35,57,18,173,1,-1,0,"no"
"27119",43,2100,21,105,1,-1,0,"no"
"37288",34,7063,13,309,1,350,9,"no"
"34247",32,1138,4,214,3,83,3,"yes"
"1865",28,-125,9,67,3,-1,0,"no"
"15162",45,1081,17,127,3,-1,0,"no"
"32380",36,1790,16,386,2,-1,0,"no"
"599",48,310,6,135,1,-1,0,"no"
"6494",34,544,27,257,2,-1,0,"no"
"43559",68,7945,27,252,1,181,1,"no"
"938",52,31,7,120,1,-1,0,"no"
"6785",29,112,28,117,2,-1,0,"no"
"5028",38,126,21,164,2,-1,0,"no"
"42669",36,991,14,589,2,-1,0,"yes"
"26124",33,353,19,107,2,-1,0,"no"
"4980",32,2696,21,445,1,-1,0,"no"
"22593",49,702,22,145,7,-1,0,"no"
"27933",45,-32,28,56,2,-1,0,"no"
"37341",30,236,13,44,1,364,1,"no"
"3815",27,0,16,576,1,-1,0,"no"
"4695",41,2852,20,125,3,-1,0,"no"
"14726",37,729,15,115,5,-1,0,"no"
"16163",32,663,22,62,3,-1,0,"no"
"891",29,872,7,230,1,-1,0,"no"
"41663",36,39385,1,120,1,-1,0,"no"
"41183",28,67,20,329,3,199,2,"yes"
"8487",30,346,3,135,1,-1,0,"no"
"44018",57,1884,28,133,4,-1,0,"no"
"24503",43,634,17,65,1,131,1,"no"
"17440",39,823,28,780,2,-1,0,"no"
"5497",32,4,23,233,2,-1,0,"no"
"44317",82,1381,28,844,5,181,4,"yes"
"39645",29,795,26,258,1,-1,0,"no"
"32013",32,410,14,129,1,-1,0,"no"
"30478",43,644,5,195,2,-1,0,"no"
"11265",51,2682,18,56,1,-1,0,"no"
"31078",71,4657,16,93,5,-1,0,"yes"
"44362",80,173,2,87,3,-1,0,"no"
"19638",53,1388,7,139,4,-1,0,"no"
"32896",38,194,17,576,4,340,7,"no"
"12667",38,43,4,135,3,-1,0,"no"
"686",54,510,6,196,2,-1,0,"no"
"5085",35,1176,21,166,2,-1,0,"no"
"25439",36,3343,18,307,1,-1,0,"no"
"38302",43,3549,15,7,5,-1,0,"no"
"530",30,83,6,310,1,-1,0,"no"
"29413",49,4961,3,298,2,231,1,"no"
"37558",32,822,14,19,8,366,6,"no"
"17962",54,10621,30,187,2,-1,0,"no"
"40121",54,0,5,133,4,-1,0,"no"
"6712",31,-443,28,507,1,-1,0,"no"
"19641",36,333,7,44,2,-1,0,"no"
"24603",49,1904,17,131,2,-1,0,"no"
"5520",46,772,23,488,1,-1,0,"no"
"19569",32,3469,7,306,2,-1,0,"no"
"31",57,839,5,225,1,-1,0,"no"
"6638",59,0,28,248,6,-1,0,"no"
"33843",60,2301,28,118,2,-1,0,"no"
"15439",34,-251,18,641,1,-1,0,"yes"
"40431",22,2273,2,98,1,-1,0,"no"
"9173",38,2600,5,27,2,-1,0,"no"
"12815",25,437,7,121,1,-1,0,"no"
"27409",33,418,21,159,1,-1,0,"no"
"27046",46,23,21,344,1,-1,0,"no"
"16818",41,100,24,153,2,-1,0,"no"
"9504",41,21,6,264,1,-1,0,"no"
"8934",49,266,4,39,2,-1,0,"no"
"10311",53,292,12,92,2,-1,0,"no"
"6675",24,1611,28,418,1,-1,0,"no"
"25589",55,0,19,336,1,-1,0,"no"
"11574",45,-52,19,202,1,-1,0,"no"
"37824",39,0,14,9,10,330,10,"no"
"11816",60,0,20,105,2,-1,0,"no"
"18950",50,724,4,144,3,-1,0,"no"
"22843",57,49,25,93,4,-1,0,"no"
"3128",33,483,14,738,2,-1,0,"no"
"722",58,68,6,172,5,-1,0,"no"
"43645",56,2037,6,160,1,91,5,"no"
"30899",32,360,9,175,3,259,4,"no"
"36566",48,-110,12,942,1,-1,0,"no"
"14661",41,226,15,157,5,-1,0,"no"
"36052",49,579,11,158,1,-1,0,"no"
"10447",55,0,12,90,8,-1,0,"no"
"44744",45,623,9,405,3,-1,0,"no"
"13995",58,556,10,229,4,-1,0,"no"
"26933",31,3540,21,441,1,-1,0,"no"
"14334",43,1344,14,74,2,-1,0,"no"
"6676",29,-15,28,140,1,-1,0,"no"
"9662",36,0,6,246,4,-1,0,"no"
"29617",44,497,3,321,3,270,2,"no"
"39613",49,0,26,223,1,-1,0,"no"
"10057",55,994,11,490,2,-1,0,"no"
"16759",29,223,24,1259,1,-1,0,"no"
"30901",32,183,9,17,10,-1,0,"no"
"18967",55,445,4,99,2,-1,0,"no"
"27256",40,9374,21,7,8,185,1,"no"
"10646",50,0,16,599,3,-1,0,"no"
"12378",58,65,27,162,1,-1,0,"no"
"10928",43,104,17,332,1,-1,0,"no"
"15556",37,-86,21,91,4,-1,0,"no"
"9820",39,2601,9,70,1,-1,0,"no"
"32544",42,205,17,582,1,-1,0,"no"
"29963",29,2559,4,214,2,-1,0,"no"
"30833",46,291,9,105,4,-1,0,"no"
"30502",25,2354,5,226,7,-1,0,"yes"
"43647",34,1221,6,182,1,90,8,"no"
"27891",58,149,28,289,1,-1,0,"no"
"4798",38,821,21,78,1,-1,0,"no"
"9487",39,207,6,78,2,-1,0,"no"
"24961",47,3237,18,38,1,187,3,"no"
"28993",59,866,2,88,1,208,1,"no"
"42591",32,14533,31,646,3,198,2,"no"
"1507",41,393,8,110,2,-1,0,"no"
"30367",40,632,5,611,2,-1,0,"no"
"39596",31,180,26,222,1,70,2,"no"
"26707",41,666,20,106,3,183,3,"no"
"15915",55,36,22,46,3,-1,0,"no"
"4589",38,205,20,359,2,-1,0,"no"
"453",46,2,6,187,1,-1,0,"no"
"29337",28,-328,2,318,2,-1,0,"no"
"11168",36,2627,18,94,1,-1,0,"no"
"28751",26,828,30,141,1,-1,0,"no"
"37305",30,396,13,366,3,348,2,"yes"
"39168",38,1560,18,9,2,178,3,"no"
"33696",30,411,21,142,1,-1,0,"no"
"23130",31,1,26,107,5,-1,0,"no"
"39287",32,258,18,291,2,-1,0,"no"
"9321",58,-247,6,179,1,-1,0,"no"
"19538",60,0,7,401,3,-1,0,"yes"
"1883",34,-312,9,232,1,-1,0,"no"
"31645",39,2651,6,139,2,136,5,"no"
"25190",47,2540,18,110,5,-1,0,"no"
"40340",34,443,18,235,3,-1,0,"yes"
"23393",36,84,27,206,3,-1,0,"no"
"36229",42,1449,11,177,1,173,1,"no"
"5909",34,1640,26,160,3,-1,0,"no"
"17613",51,0,29,132,2,-1,0,"no"
"18335",40,992,31,196,2,-1,0,"no"
"18570",49,133,31,81,5,-1,0,"no"
"10566",35,422,16,140,1,-1,0,"no"
"23463",60,1138,28,116,4,-1,0,"no"
"11378",55,2010,19,446,1,-1,0,"no"
"20210",43,1532,11,61,2,-1,0,"no"
"32109",37,381,15,332,2,-1,0,"no"
"23211",55,2944,27,672,6,-1,0,"yes"
"11243",47,2443,18,422,1,-1,0,"no"
"20997",43,244,14,167,2,-1,0,"no"
"11509",23,-782,19,197,10,-1,0,"no"
"43456",56,147,12,203,1,-1,0,"no"
"36651",43,-404,12,205,2,306,1,"no"
"22545",36,33,22,81,2,-1,0,"no"
"33440",36,204,20,28,5,-1,0,"no"
"29664",34,823,3,178,3,161,5,"no"
"27629",35,1183,21,21,3,185,2,"no"
"35848",48,1291,8,255,2,-1,0,"no"
"39435",39,2208,22,23,2,-1,0,"no"
"26307",34,2200,20,168,1,-1,0,"no"
"32416",36,3350,16,86,1,269,3,"no"
"41649",40,1451,30,117,1,121,1,"yes"
"4015",53,751,16,343,4,-1,0,"no"
"22919",41,771,26,106,8,-1,0,"no"
"1751",28,2269,9,331,1,-1,0,"no"
"43217",26,5296,5,229,1,205,1,"yes"
"41878",26,1177,19,116,1,-1,0,"no"
"44160",36,618,13,360,1,335,2,"yes"
"16391",32,131,23,1152,2,-1,0,"yes"
"13274",31,485,8,447,2,-1,0,"no"
"21300",35,1635,18,90,6,-1,0,"no"
"34842",37,0,6,226,1,363,3,"no"
"6789",26,1624,28,438,1,-1,0,"no"
"11309",58,5680,18,114,1,-1,0,"no"
"38710",27,3672,15,157,2,351,5,"no"
"42725",38,7005,25,696,1,202,2,"yes"
"12456",54,9,1,140,1,-1,0,"no"
"7583",43,30,30,379,17,-1,0,"no"
"29709",26,4751,3,231,3,-1,0,"no"
"7251",47,812,29,68,1,-1,0,"no"
"4298",47,1851,19,140,2,-1,0,"no"
"9325",39,1701,6,140,1,-1,0,"no"
"15460",49,201,18,297,2,-1,0,"no"
"4715",39,226,20,221,2,-1,0,"no"
"24837",53,4856,18,151,1,-1,0,"no"
"11885",50,2812,20,17,37,-1,0,"no"
"44353",35,1227,30,1005,5,134,10,"yes"
"14266",41,201,14,53,8,-1,0,"no"
"6720",36,21,28,89,1,-1,0,"no"
"36062",35,356,11,7,5,171,12,"no"
"1341",49,168,8,513,1,-1,0,"yes"
"19200",44,3444,6,212,3,-1,0,"no"
"12581",56,938,3,202,2,-1,0,"no"
"41056",58,5701,14,92,3,106,2,"no"
"1948",59,1376,9,61,4,-1,0,"no"
"27812",44,983,28,123,1,-1,0,"no"
"24091",39,437,27,150,1,-1,0,"yes"
